id_estacion,id_usuario,fecha_ingreso,codigo,anio,mes,dia,rr,hora,fecha_toma
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,25,0.0,19,2022-04-25 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,26,0.0,07,2022-04-26 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,26,0.0,13,2022-04-26 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,26,1.3,19,2022-04-26 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,27,0.6,07,2022-04-27 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,27,0.0,13,2022-04-27 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,27,1.7,19,2022-04-27 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,28,6.2,07,2022-04-28 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,28,0.0,13,2022-04-28 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,28,1.4,19,2022-04-28 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,29,0.0,07,2022-04-29 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,29,0.0,13,2022-04-29 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,29,0.0,19,2022-04-29 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,30,0.0,07,2022-04-30 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,30,0.0,13,2022-04-30 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,4,30,0.0,19,2022-04-30 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,1,0.0,07,2022-05-01 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,1,0.0,13,2022-05-01 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,1,0.0,19,2022-05-01 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,2,0.0,07,2022-05-02 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,2,0.0,13,2022-05-02 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,2,0.0,19,2022-05-02 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,3,0.0,07,2022-05-03 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,3,0.0,13,2022-05-03 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,3,0.0,19,2022-05-03 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,4,0.0,07,2022-05-04 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,4,0.0,13,2022-05-04 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,4,0.0,19,2022-05-04 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,5,0.0,07,2022-05-05 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,5,3.1,13,2022-05-05 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,5,0.6,19,2022-05-05 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,6,0.0,07,2022-05-06 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,6,0.0,13,2022-05-06 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,6,0.2,19,2022-05-06 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,7,4.5,07,2022-05-07 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,7,0.0,13,2022-05-07 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,7,1.1,19,2022-05-07 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,8,0.4,07,2022-05-08 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,8,0.0,13,2022-05-08 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,8,0.0,19,2022-05-08 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,9,0.0,07,2022-05-09 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,9,0.0,13,2022-05-09 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,9,0.0,19,2022-05-09 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,10,0.0,07,2022-05-10 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,10,0.0,13,2022-05-10 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,10,3.1,19,2022-05-10 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,11,6.8,07,2022-05-11 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,11,0.0,13,2022-05-11 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,11,6.7,19,2022-05-11 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,12,5.1,07,2022-05-12 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,12,0.0,13,2022-05-12 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,12,0.0,19,2022-05-12 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,13,0.0,07,2022-05-13 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,13,0.0,13,2022-05-13 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,13,0.5,19,2022-05-13 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,14,0.3,07,2022-05-14 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,14,0.0,13,2022-05-14 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,14,7.1,19,2022-05-14 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,15,0.0,07,2022-05-15 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,15,0.0,13,2022-05-15 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,15,0.0,19,2022-05-15 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,16,0.4,07,2022-05-16 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,16,0.3,13,2022-05-16 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,16,8.8,19,2022-05-16 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,17,2.2,07,2022-05-17 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,17,1.6,13,2022-05-17 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,17,0.8,19,2022-05-17 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,18,0.0,07,2022-05-18 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,18,0.0,13,2022-05-18 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,18,1.2,19,2022-05-18 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,19,23.2,07,2022-05-19 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,19,2.1,13,2022-05-19 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,19,6.3,19,2022-05-19 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,20,1.4,07,2022-05-20 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,20,0.0,13,2022-05-20 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,20,6.4,19,2022-05-20 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,21,0.6,07,2022-05-21 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,21,0.0,13,2022-05-21 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,21,0.0,19,2022-05-21 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,22,0.0,07,2022-05-22 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,22,0.0,13,2022-05-22 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,22,0.0,19,2022-05-22 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,23,0.0,07,2022-05-23 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,23,0.0,13,2022-05-23 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,23,6.3,19,2022-05-23 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,24,9.4,07,2022-05-24 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,24,0.0,13,2022-05-24 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,24,0.0,19,2022-05-24 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,25,0.0,07,2022-05-25 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,25,0.0,13,2022-05-25 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,25,0.0,19,2022-05-25 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,26,0.0,07,2022-05-26 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,26,1.2,13,2022-05-26 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,26,0.0,19,2022-05-26 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,27,0.0,07,2022-05-27 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,27,0.0,13,2022-05-27 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,27,0.0,19,2022-05-27 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,28,0.0,07,2022-05-28 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,28,0.0,13,2022-05-28 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,28,9.8,19,2022-05-28 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,29,0.0,07,2022-05-29 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,29,0.0,13,2022-05-29 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,29,0.0,19,2022-05-29 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,30,0.0,07,2022-05-30 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,30,0.0,13,2022-05-30 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,30,0.0,19,2022-05-30 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,31,0.0,07,2022-05-31 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,31,0.0,13,2022-05-31 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,5,31,0.0,19,2022-05-31 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,1,5.8,07,2022-06-01 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,1,0.0,13,2022-06-01 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,1,8.7,19,2022-06-01 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,2,0.6,07,2022-06-02 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,2,0.0,13,2022-06-02 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,2,9.4,19,2022-06-02 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,3,9.2,07,2022-06-03 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,3,0.4,13,2022-06-03 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,3,0.7,19,2022-06-03 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,4,10.4,07,2022-06-04 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,4,0.0,13,2022-06-04 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,4,0.0,19,2022-06-04 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,5,0.6,07,2022-06-05 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,5,0.0,13,2022-06-05 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,5,26.3,19,2022-06-05 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,6,0.0,07,2022-06-06 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,6,0.0,13,2022-06-06 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,6,19.3,19,2022-06-06 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,7,2.4,07,2022-06-07 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,7,0.0,13,2022-06-07 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,7,9.2,19,2022-06-07 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,8,6.4,07,2022-06-08 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,8,0.0,13,2022-06-08 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,8,13.6,19,2022-06-08 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,9,22.1,07,2022-06-09 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,9,0.7,13,2022-06-09 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,9,6.2,19,2022-06-09 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,10,1.3,07,2022-06-10 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,10,0.6,13,2022-06-10 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,10,0.0,19,2022-06-10 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,11,0.5,07,2022-06-11 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,11,3.8,13,2022-06-11 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,11,0.2,19,2022-06-11 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,12,1.8,07,2022-06-12 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,12,0.0,13,2022-06-12 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,12,0.0,19,2022-06-12 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,13,0.0,07,2022-06-13 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,13,0.0,13,2022-06-13 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,13,0.0,19,2022-06-13 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,14,0.0,07,2022-06-14 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,14,0.0,13,2022-06-14 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,14,0.0,19,2022-06-14 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,15,0.0,07,2022-06-15 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,15,0.0,13,2022-06-15 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,15,0.0,19,2022-06-15 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,16,0.0,07,2022-06-16 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,16,0.0,13,2022-06-16 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,16,0.0,19,2022-06-16 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,17,0.0,07,2022-06-17 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,17,0.0,13,2022-06-17 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,17,5.3,19,2022-06-17 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,18,4.1,07,2022-06-18 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,18,0.0,13,2022-06-18 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,18,3.9,19,2022-06-18 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,19,3.1,07,2022-06-19 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,19,0.0,13,2022-06-19 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,19,0.0,19,2022-06-19 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,20,4.7,07,2022-06-20 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,20,0.0,13,2022-06-20 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,20,0.0,19,2022-06-20 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,21,0.0,07,2022-06-21 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,21,0.0,13,2022-06-21 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,21,0.0,19,2022-06-21 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,22,0.0,07,2022-06-22 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,22,0.0,13,2022-06-22 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,22,0.0,19,2022-06-22 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,23,0.2,07,2022-06-23 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,23,0.0,13,2022-06-23 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,23,0.0,19,2022-06-23 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,24,0.5,07,2022-06-24 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,24,0.6,13,2022-06-24 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,24,0.3,19,2022-06-24 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,25,14.6,07,2022-06-25 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,25,0.0,13,2022-06-25 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,25,1.8,19,2022-06-25 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,26,0.2,07,2022-06-26 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,26,0.0,13,2022-06-26 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,26,0.0,19,2022-06-26 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,27,0.0,07,2022-06-27 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,27,0.0,13,2022-06-27 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,27,0.0,19,2022-06-27 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,28,0.0,07,2022-06-28 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,28,0.0,13,2022-06-28 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,28,0.0,19,2022-06-28 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,29,0.0,07,2022-06-29 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,29,0.0,13,2022-06-29 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,29,0.0,19,2022-06-29 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,30,0.0,07,2022-06-30 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,30,0.0,13,2022-06-30 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,6,30,0.0,19,2022-06-30 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,1,0.0,07,2022-07-01 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,1,0.0,13,2022-07-01 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,1,0.0,19,2022-07-01 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,2,0.0,07,2022-07-02 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,2,0.0,13,2022-07-02 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,2,0.0,19,2022-07-02 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,3,0.8,07,2022-07-03 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,3,0.0,13,2022-07-03 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,3,3.4,19,2022-07-03 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,4,0.2,07,2022-07-04 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,4,0.4,13,2022-07-04 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,4,0.0,19,2022-07-04 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,5,0.2,07,2022-07-05 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,5,0.0,13,2022-07-05 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,5,0.1,19,2022-07-05 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,6,0.2,07,2022-07-06 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,6,0.0,13,2022-07-06 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,6,0.0,19,2022-07-06 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,7,0.0,07,2022-07-07 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,7,0.0,13,2022-07-07 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,7,0.0,19,2022-07-07 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,8,0.0,07,2022-07-08 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,8,0.0,13,2022-07-08 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,8,0.0,19,2022-07-08 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,9,0.0,07,2022-07-09 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,9,0.0,13,2022-07-09 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,9,0.0,19,2022-07-09 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,10,0.0,07,2022-07-10 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,10,0.0,13,2022-07-10 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,10,0.0,19,2022-07-10 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,11,0.0,07,2022-07-11 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,11,0.0,13,2022-07-11 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,11,4.1,19,2022-07-11 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,12,0.9,07,2022-07-12 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,12,0.0,13,2022-07-12 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,12,0.0,19,2022-07-12 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,13,0.6,07,2022-07-13 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,13,2.1,13,2022-07-13 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,13,3.2,19,2022-07-13 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,14,0.0,07,2022-07-14 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,14,0.0,13,2022-07-14 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,14,0.0,19,2022-07-14 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,15,0.0,07,2022-07-15 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,15,0.0,13,2022-07-15 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,15,2.1,19,2022-07-15 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,16,0.4,07,2022-07-16 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,16,0.0,13,2022-07-16 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,16,0.0,19,2022-07-16 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,17,0.0,07,2022-07-17 07:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,17,0.0,13,2022-07-17 13:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,17,0.0,19,2022-07-17 19:00:00
63755,0,2023-06-21 16:09:21.574,M0001,2022,7,18,0.0,07,2022-07-18 07:00:00
